dataset,βwn,βos
ponisio_2017,1.951219512195122,1.6666666666666667
ponisio_2017,1.7551020408163265,1.368421052631579
ponisio_2017,1.6491228070175439,1.2307692307692308
ponisio_2017,1.7027027027027026,1.2413793103448276
ponisio_2017,1.7254901960784315,1.3636363636363635
ponisio_2017,1.5714285714285714,1.1428571428571428
ponisio_2017,1.75,1.3333333333333333
ponisio_2017,1.8360655737704918,1.4736842105263157
ponisio_2017,1.9615384615384615,1.6666666666666667
ponisio_2017,1.6,1.3793103448275863
ponisio_2017,1.7407407407407407,1.391304347826087
ponisio_2017,1.8431372549019607,1.2380952380952381
ponisio_2017,1.7,1.28
ponisio_2017,1.7837837837837838,1.3846153846153846
ponisio_2017,1.6956521739130435,1.3333333333333333
ponisio_2017,1.6071428571428572,1.3333333333333333
ponisio_2017,1.8823529411764706,1.0
ponisio_2017,1.6923076923076923,1.2727272727272727
ponisio_2017,1.76,1.4285714285714286
ponisio_2017,1.8644067796610169,1.4285714285714286
ponisio_2017,1.6956521739130435,1.125
ponisio_2017,1.6666666666666667,1.1
ponisio_2017,1.6507936507936507,1.2142857142857142
ponisio_2017,1.9069767441860466,1.6
ponisio_2017,1.75,1.0
ponisio_2017,1.7297297297297298,1.0
ponisio_2017,1.8,1.2307692307692308
ponisio_2017,1.7,1.0769230769230769
ponisio_2017,1.6,1.1666666666666667
ponisio_2017,1.6666666666666667,1.2380952380952381
ponisio_2017,1.7073170731707317,1.4
ponisio_2017,1.75,1.0909090909090908
ponisio_2017,1.85,1.0
ponisio_2017,1.7254901960784315,1.2222222222222223
ponisio_2017,1.837837837837838,1.4782608695652173
ponisio_2017,1.75,1.2857142857142858
ponisio_2017,1.8933333333333333,1.2727272727272727
ponisio_2017,1.5769230769230769,1.2142857142857142
ponisio_2017,1.7692307692307692,1.4
ponisio_2017,1.78125,1.3
ponisio_2017,1.6326530612244898,1.28
ponisio_2017,1.9466666666666668,1.6923076923076923
ponisio_2017,1.6470588235294117,1.1428571428571428
ponisio_2017,1.8431372549019607,1.5294117647058822
ponisio_2017,1.8064516129032258,1.0
ponisio_2017,2.0,2.0
ponisio_2017,1.8518518518518519,1.0
ponisio_2017,1.967741935483871,1.0
ponisio_2017,1.8620689655172413,1.3333333333333333
ponisio_2017,1.92,1.3333333333333333
ponisio_2017,1.8,1.3333333333333333
ponisio_2017,1.9148936170212767,1.5
ponisio_2017,1.9310344827586208,1.3333333333333333
ponisio_2017,2.0,2.0
ponisio_2017,1.945945945945946,1.0
ponisio_2017,1.84,1.2
ponisio_2017,2.0,2.0
ponisio_2017,1.9333333333333333,1.6
ponisio_2017,1.9215686274509804,1.2
ponisio_2017,1.8666666666666667,1.0
ponisio_2017,1.8666666666666667,1.2
ponisio_2017,1.7647058823529411,1.2
ponisio_2017,1.9285714285714286,1.0
ponisio_2017,1.9534883720930232,1.3333333333333333
ponisio_2017,1.8620689655172413,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8461538461538463,1.3333333333333333
ponisio_2017,2.0,NaN
ponisio_2017,1.951219512195122,1.3333333333333333
ponisio_2017,2.0,NaN
ponisio_2017,1.8666666666666667,1.3333333333333333
ponisio_2017,1.894736842105263,1.3333333333333333
ponisio_2017,1.9272727272727272,1.4285714285714286
ponisio_2017,1.9375,1.3333333333333333
ponisio_2017,1.826086956521739,1.3333333333333333
ponisio_2017,1.837837837837838,1.25
ponisio_2017,1.9523809523809523,1.5
ponisio_2017,1.9393939393939394,1.0
ponisio_2017,1.8461538461538463,1.3333333333333333
ponisio_2017,1.8285714285714285,1.1428571428571428
ponisio_2017,1.9518072289156627,1.2
ponisio_2017,1.853658536585366,1.3333333333333333
ponisio_2017,1.8888888888888888,1.3333333333333333
ponisio_2017,1.8518518518518519,1.4285714285714286
ponisio_2017,1.8918918918918919,1.5
ponisio_2017,1.9375,1.3333333333333333
ponisio_2017,1.8181818181818181,1.1428571428571428
ponisio_2017,1.8709677419354838,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8518518518518519,1.0
ponisio_2017,1.9428571428571428,1.3333333333333333
ponisio_2017,1.9090909090909092,1.5
ponisio_2017,2.0,2.0
ponisio_2017,1.8461538461538463,1.6
ponisio_2017,1.8888888888888888,1.0
ponisio_2017,1.935483870967742,1.3333333333333333
ponisio_2017,1.9047619047619047,1.0
ponisio_2017,1.8064516129032258,1.3333333333333333
ponisio_2017,1.8620689655172413,1.4285714285714286
ponisio_2017,1.8181818181818181,1.2
ponisio_2017,1.9047619047619047,1.3333333333333333
ponisio_2017,1.9047619047619047,1.0
ponisio_2017,1.8125,1.0
ponisio_2017,1.9636363636363636,1.6
ponisio_2017,1.8095238095238095,1.2
ponisio_2017,1.9642857142857142,1.3333333333333333
ponisio_2017,1.878787878787879,1.2
ponisio_2017,1.878787878787879,1.2
ponisio_2017,1.9111111111111112,1.2
ponisio_2017,1.9333333333333333,1.6666666666666667
ponisio_2017,2.0,2.0
ponisio_2017,1.8125,1.3333333333333333
ponisio_2017,1.9375,1.5
ponisio_2017,1.8333333333333333,1.3333333333333333
ponisio_2017,2.0,2.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8095238095238095,1.2
ponisio_2017,1.8095238095238095,1.1428571428571428
ponisio_2017,1.8181818181818181,1.0
ponisio_2017,1.8666666666666667,1.2
ponisio_2017,1.9047619047619047,1.4285714285714286
ponisio_2017,2.0,2.0
ponisio_2017,1.92,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.935483870967742,1.7142857142857142
ponisio_2017,1.9534883720930232,1.6
ponisio_2017,2.0,NaN
ponisio_2017,1.9069767441860466,1.2
ponisio_2017,1.7209302325581395,1.3333333333333333
ponisio_2017,1.7333333333333334,1.2727272727272727
ponisio_2017,2.0,NaN
ponisio_2017,1.9285714285714286,1.2
ponisio_2017,1.7619047619047619,1.375
ponisio_2017,2.0,NaN
ponisio_2017,1.8461538461538463,1.5
ponisio_2017,2.0,NaN
ponisio_2017,2.0,NaN
ponisio_2017,2.0,NaN
ponisio_2017,1.9069767441860466,1.2
ponisio_2017,1.8823529411764706,1.25
ponisio_2017,1.9411764705882353,1.2
ponisio_2017,1.8666666666666667,1.1428571428571428
ponisio_2017,1.8888888888888888,1.5
ponisio_2017,1.92,1.3333333333333333
ponisio_2017,1.9272727272727272,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8461538461538463,1.4
ponisio_2017,1.875,1.3333333333333333
ponisio_2017,1.9583333333333333,1.3333333333333333
ponisio_2017,1.8518518518518519,1.2
ponisio_2017,1.935483870967742,1.6
ponisio_2017,1.85,1.25
ponisio_2017,1.8,1.2307692307692308
ponisio_2017,1.9111111111111112,1.0
ponisio_2017,1.8695652173913044,1.3333333333333333
ponisio_2017,1.8636363636363635,1.4
ponisio_2017,1.9245283018867925,1.4285714285714286
ponisio_2017,1.9,1.5
ponisio_2017,1.9583333333333333,1.5
ponisio_2017,1.8596491228070176,1.1111111111111112
ponisio_2017,1.945945945945946,1.6
ponisio_2017,1.7692307692307692,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.9090909090909092,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8636363636363635,1.25
ponisio_2017,1.8095238095238095,1.3333333333333333
ponisio_2017,1.7142857142857142,1.2857142857142858
ponisio_2017,1.8823529411764706,1.2
ponisio_2017,1.8823529411764706,1.0
ponisio_2017,1.8222222222222222,1.2
ponisio_2017,1.9411764705882353,1.4285714285714286
ponisio_2017,1.8235294117647058,1.25
ponisio_2017,1.9420289855072463,1.3333333333333333
ponisio_2017,1.826086956521739,1.2727272727272727
ponisio_2017,1.7826086956521738,1.2307692307692308
ponisio_2017,1.8620689655172413,1.1111111111111112
ponisio_2017,1.9534883720930232,1.7142857142857142
ponisio_2017,1.9710144927536233,1.3333333333333333
ponisio_2017,1.8222222222222222,1.1111111111111112
ponisio_2017,1.9111111111111112,1.4285714285714286
ponisio_2017,1.84,1.0
ponisio_2017,2.0,2.0
ponisio_2017,1.948051948051948,1.6923076923076923
ponisio_2017,2.0,2.0
ponisio_2017,1.9411764705882353,1.3333333333333333
ponisio_2017,1.9578947368421054,1.7142857142857142
ponisio_2017,2.0,2.0
ponisio_2017,1.922077922077922,1.5384615384615385
ponisio_2017,2.0,2.0
ponisio_2017,1.8356164383561644,1.4782608695652173
ponisio_2017,2.0,NaN
ponisio_2017,2.0,2.0
ponisio_2017,1.6363636363636365,1.2340425531914894
ponisio_2017,1.9487179487179487,1.7333333333333334
ponisio_2017,2.0,2.0
ponisio_2017,2.0,2.0
ponisio_2017,1.763157894736842,1.28
ponisio_2017,1.9120879120879122,1.7142857142857142
ponisio_2017,2.0,NaN
ponisio_2017,1.8611111111111112,1.4444444444444444
ponisio_2017,2.0,NaN
ponisio_2017,1.8461538461538463,1.1428571428571428
ponisio_2017,1.5730337078651686,1.2830188679245282
ponisio_2017,1.9714285714285715,1.7142857142857142
ponisio_2017,1.9487179487179487,1.5
ponisio_2017,1.9534883720930232,1.7142857142857142
ponisio_2017,1.9611650485436893,1.8095238095238095
ponisio_2017,1.95,1.6666666666666667
ponisio_2017,1.943661971830986,1.5555555555555556
ponisio_2017,2.0,NaN
ponisio_2017,1.7555555555555555,1.4210526315789473
ponisio_2017,1.8024691358024691,1.3043478260869565
ponisio_2017,1.945945945945946,1.3333333333333333
ponisio_2017,1.927710843373494,1.4545454545454546
ponisio_2017,1.9541984732824427,1.6
ponisio_2017,1.9101123595505618,1.7575757575757576
ponisio_2017,1.9393939393939394,1.5
ponisio_2017,2.0,2.0
ponisio_2017,1.9529411764705882,1.4285714285714286
ponisio_2017,1.925,1.6470588235294117
ponisio_2017,1.9506172839506173,1.6
ponisio_2017,1.9746835443037976,1.8181818181818181
ponisio_2017,1.9772727272727273,1.6
ponisio_2017,1.9466666666666668,1.6
ponisio_2017,1.9518072289156627,1.6
ponisio_2017,1.9565217391304348,1.7333333333333334
ponisio_2017,1.9722222222222223,1.7142857142857142
ponisio_2017,2.0,NaN
ponisio_2017,1.9393939393939394,1.5
ponisio_2017,1.9746835443037976,1.0
ponisio_2017,1.9420289855072463,1.6
ponisio_2017,1.9493670886075949,1.7142857142857142
ponisio_2017,1.974025974025974,1.6
ponisio_2017,2.0,2.0
ponisio_2017,2.0,NaN
ponisio_2017,2.0,NaN
ponisio_2017,1.925,1.6666666666666667
ponisio_2017,1.9805825242718447,1.875
ponisio_2017,1.9710144927536233,1.7142857142857142
ponisio_2017,1.75,1.1875
ponisio_2017,1.9506172839506173,1.3333333333333333
ponisio_2017,1.8518518518518519,1.3333333333333333
ponisio_2017,1.956989247311828,1.2
ponisio_2017,1.9487179487179487,1.6923076923076923
ponisio_2017,1.5384615384615385,1.323943661971831
ponisio_2017,1.95,1.5
ponisio_2017,2.0,2.0
ponisio_2017,2.0,NaN
ponisio_2017,2.0,2.0
ponisio_2017,1.9076923076923078,1.625
ponisio_2017,1.542857142857143,1.2727272727272727
ponisio_2017,1.6451612903225807,1.2142857142857142
ponisio_2017,1.9090909090909092,1.3333333333333333
ponisio_2017,2.0,2.0
ponisio_2017,1.9230769230769231,1.2
ponisio_2017,1.6,1.0588235294117647
ponisio_2017,2.0,2.0
ponisio_2017,1.9555555555555555,1.6666666666666667
ponisio_2017,1.9393939393939394,1.6
ponisio_2017,1.5555555555555556,1.2857142857142858
ponisio_2017,1.7777777777777777,1.5
ponisio_2017,1.875,1.5555555555555556
ponisio_2017,1.9534883720930232,1.6666666666666667
ponisio_2017,1.793103448275862,1.4782608695652173
ponisio_2017,1.8636363636363635,1.5384615384615385
ponisio_2017,2.0,NaN
ponisio_2017,2.0,2.0
ponisio_2017,2.0,NaN
ponisio_2017,1.9642857142857142,1.7777777777777777
ponisio_2017,2.0,NaN
ponisio_2017,1.6888888888888889,1.4615384615384615
ponisio_2017,1.6603773584905661,1.1428571428571428
ponisio_2017,1.5142857142857142,1.0285714285714285
ponisio_2017,1.6595744680851063,1.2727272727272727
ponisio_2017,1.5789473684210527,1.2
ponisio_2017,1.8846153846153846,1.5714285714285714
ponisio_2017,1.894736842105263,1.5714285714285714
ponisio_2017,1.9166666666666667,1.5
ponisio_2017,1.7073170731707317,1.4782608695652173
ponisio_2017,1.6,1.411764705882353
ponisio_2017,1.8571428571428572,1.391304347826087
ponisio_2017,1.6071428571428572,1.2413793103448276
ponisio_2017,1.696969696969697,1.2307692307692308
ponisio_2017,1.6666666666666667,1.263157894736842
ponisio_2017,1.6923076923076923,1.1111111111111112
ponisio_2017,1.9148936170212767,1.2
ponisio_2017,1.5833333333333333,1.2307692307692308
ponisio_2017,1.608695652173913,1.0526315789473684
ponisio_2017,1.8181818181818181,1.2857142857142858
ponisio_2017,1.5714285714285714,1.0
ponisio_2017,1.68,1.1111111111111112
ponisio_2017,1.6610169491525424,1.1304347826086956
ponisio_2017,1.794871794871795,1.3333333333333333
ponisio_2017,1.8571428571428572,1.2
ponisio_2017,1.6363636363636365,1.0
ponisio_2017,1.9130434782608696,1.2
ponisio_2017,1.7222222222222223,1.375
ponisio_2017,1.5217391304347827,1.1851851851851851
ponisio_2017,1.7272727272727273,1.6
ponisio_2017,1.7837837837837838,1.4285714285714286
ponisio_2017,1.8888888888888888,1.5
ponisio_2017,1.8888888888888888,1.3333333333333333
ponisio_2017,1.6595744680851063,1.2
ponisio_2017,1.8,1.5333333333333334
ponisio_2017,1.8888888888888888,1.6
ponisio_2017,1.943661971830986,1.5555555555555556
ponisio_2017,1.75,1.5384615384615385
ponisio_2017,1.7916666666666667,1.4444444444444444
ponisio_2017,1.7666666666666666,1.5172413793103448
ponisio_2017,1.5555555555555556,1.1666666666666667
ponisio_2017,1.943661971830986,1.7333333333333334
ponisio_2017,1.6170212765957446,1.2173913043478262
ponisio_2017,1.872340425531915,1.6666666666666667
ponisio_2017,1.8518518518518519,1.2
ponisio_2017,2.0,2.0
ponisio_2017,1.8928571428571428,1.0
ponisio_2017,1.8313253012048192,1.263157894736842
ponisio_2017,1.8461538461538463,1.4444444444444444
ponisio_2017,1.8461538461538463,1.5238095238095237
ponisio_2017,1.8630136986301369,1.2307692307692308
ponisio_2017,2.0,NaN
ponisio_2017,1.8518518518518519,1.3333333333333333
ponisio_2017,1.7878787878787878,1.5
ponisio_2017,1.9540229885057472,1.5
ponisio_2017,1.9393939393939394,1.3333333333333333
ponisio_2017,1.7575757575757576,1.2
ponisio_2017,1.9245283018867925,1.3333333333333333
ponisio_2017,2.0,2.0
ponisio_2017,1.8987341772151898,1.5
ponisio_2017,1.7538461538461538,1.3846153846153846
ponisio_2017,2.0,2.0
ponisio_2017,1.9591836734693877,1.3333333333333333
ponisio_2017,2.0,NaN
ponisio_2017,1.974025974025974,1.6
ponisio_2017,2.0,2.0
ponisio_2017,1.9090909090909092,1.4545454545454546
ponisio_2017,1.8918918918918919,1.3846153846153846
ponisio_2017,1.956043956043956,1.6363636363636365
ponisio_2017,1.8529411764705883,1.4736842105263157
ponisio_2017,1.8644067796610169,1.3333333333333333
ponisio_2017,1.8356164383561644,1.2
ponisio_2017,1.8974358974358974,1.5
ponisio_2017,2.0,2.0
ponisio_2017,1.7741935483870968,1.4814814814814814
ponisio_2017,1.8591549295774648,1.5833333333333333
ponisio_2017,1.8991596638655461,1.368421052631579
ponisio_2017,1.8181818181818181,1.3
ponisio_2017,1.962962962962963,1.8
ponisio_2017,1.8412698412698412,1.4444444444444444
ponisio_2017,1.7534246575342465,1.3333333333333333
ponisio_2017,1.8823529411764706,1.2727272727272727
ponisio_2017,1.855072463768116,1.411764705882353
ponisio_2017,1.9402985074626866,1.6
ponisio_2017,1.9210526315789473,1.5384615384615385
ponisio_2017,1.9365079365079365,1.5
ponisio_2017,1.943661971830986,1.3333333333333333
ponisio_2017,1.825,1.3333333333333333
ponisio_2017,1.9666666666666666,1.7777777777777777
ponisio_2017,1.8775510204081634,1.0
ponisio_2017,2.0,NaN
ponisio_2017,1.8805970149253732,1.2
ponisio_2017,2.0,NaN
ponisio_2017,1.8208955223880596,1.3333333333333333
ponisio_2017,1.8153846153846154,1.4
ponisio_2017,1.7586206896551724,1.2222222222222223
ponisio_2017,1.8245614035087718,1.1666666666666667
ponisio_2017,1.8245614035087718,1.0
ponisio_2017,1.8529411764705883,1.4444444444444444
ponisio_2017,1.8681318681318682,1.4782608695652173
ponisio_2017,1.7894736842105263,1.25
ponisio_2017,1.8478260869565217,1.3
ponisio_2017,1.7681159420289856,1.2727272727272727
ponisio_2017,1.7681159420289856,1.3333333333333333
ponisio_2017,1.876543209876543,1.411764705882353
ponisio_2017,1.9090909090909092,1.6
ponisio_2017,1.9565217391304348,1.6
ponisio_2017,1.7647058823529411,1.2
ponisio_2017,1.911764705882353,1.4545454545454546
ponisio_2017,1.875,1.0
ponisio_2017,2.0,2.0
ponisio_2017,1.6981132075471699,1.1111111111111112
ponisio_2017,1.8857142857142857,1.2
ponisio_2017,1.9428571428571428,1.5
ponisio_2017,1.9069767441860466,1.0
ponisio_2017,1.6774193548387097,1.0909090909090908
ponisio_2017,2.0,NaN
ponisio_2017,1.8888888888888888,1.2
ponisio_2017,1.9649122807017543,1.6666666666666667
ponisio_2017,1.6111111111111112,1.2222222222222223
ponisio_2017,1.8333333333333333,1.3333333333333333
ponisio_2017,1.9130434782608696,1.6
ponisio_2017,1.9411764705882353,1.6666666666666667
ponisio_2017,1.836734693877551,1.4285714285714286
ponisio_2017,1.8285714285714285,1.1428571428571428
ponisio_2017,2.0,NaN
ponisio_2017,2.0,2.0
ponisio_2017,2.0,NaN
ponisio_2017,1.9574468085106382,1.6
ponisio_2017,2.0,NaN
ponisio_2017,1.7222222222222223,1.375
ponisio_2017,1.6363636363636365,1.0588235294117647
ponisio_2017,1.7377049180327868,1.1578947368421053
ponisio_2017,1.6842105263157894,1.25
ponisio_2017,1.5172413793103448,1.0
ponisio_2017,1.8604651162790697,1.0
ponisio_2017,1.8333333333333333,1.2727272727272727
ponisio_2017,1.9487179487179487,1.6
ponisio_2017,1.625,1.0769230769230769
ponisio_2017,1.7560975609756098,1.375
ponisio_2017,1.8651685393258426,1.4
ponisio_2017,1.702127659574468,1.0666666666666667
ponisio_2017,1.75,1.3333333333333333
ponisio_2017,1.6363636363636365,1.1428571428571428
ponisio_2017,1.7674418604651163,1.1666666666666667
ponisio_2017,1.8421052631578947,1.0
ponisio_2017,1.641025641025641,1.2222222222222223
ponisio_2017,1.6756756756756757,1.1428571428571428
ponisio_2017,1.9130434782608696,1.3333333333333333
ponisio_2017,1.696969696969697,1.0
ponisio_2017,1.7560975609756098,1.0
ponisio_2017,1.72,1.0
ponisio_2017,1.8666666666666667,1.2
ponisio_2017,1.6842105263157894,1.0
ponisio_2017,1.6666666666666667,1.0
ponisio_2017,1.837837837837838,1.0
ponisio_2017,1.7777777777777777,1.1428571428571428
ponisio_2017,1.6216216216216217,1.0
ponisio_2017,1.542857142857143,1.3333333333333333
ponisio_2017,1.8571428571428572,1.5
ponisio_2017,1.7777777777777777,1.0
ponisio_2017,1.8518518518518519,1.0
ponisio_2017,1.736842105263158,1.1666666666666667
ponisio_2017,1.8360655737704918,1.5238095238095237
ponisio_2017,1.8518518518518519,1.2
ponisio_2017,1.903225806451613,1.1428571428571428
ponisio_2017,1.641025641025641,1.125
ponisio_2017,1.8461538461538463,1.25
ponisio_2017,1.7647058823529411,1.368421052631579
ponisio_2017,1.6666666666666667,1.1428571428571428
ponisio_2017,1.967741935483871,1.7777777777777777
ponisio_2017,1.5789473684210527,1.1111111111111112
ponisio_2017,1.8421052631578947,1.6470588235294117
ponisio_2017,1.6666666666666667,1.0
ponisio_2017,2.0,2.0
ponisio_2017,1.903225806451613,1.4
ponisio_2017,1.935483870967742,1.4285714285714286
ponisio_2017,1.9142857142857144,1.25
ponisio_2017,1.8275862068965518,1.1666666666666667
ponisio_2017,1.9215686274509804,1.3333333333333333
ponisio_2017,1.9047619047619047,1.3333333333333333
ponisio_2017,1.9523809523809523,1.6
ponisio_2017,1.619047619047619,1.2727272727272727
ponisio_2017,1.8095238095238095,1.4545454545454546
ponisio_2017,1.92,1.6
ponisio_2017,1.9672131147540983,1.6666666666666667
ponisio_2017,1.763157894736842,1.4193548387096775
ponisio_2017,1.8387096774193548,1.375
ponisio_2017,2.0,2.0
ponisio_2017,1.9565217391304348,1.3333333333333333
ponisio_2017,2.0,NaN
ponisio_2017,1.972972972972973,1.8461538461538463
ponisio_2017,1.9636363636363636,1.7142857142857142
ponisio_2017,1.6825396825396826,1.3103448275862069
ponisio_2017,1.6338028169014085,1.2972972972972974
ponisio_2017,1.6590909090909092,1.2857142857142858
ponisio_2017,1.6615384615384616,1.4210526315789473
ponisio_2017,1.6428571428571428,1.3103448275862069
ponisio_2017,1.7714285714285714,1.1111111111111112
ponisio_2017,1.8933333333333333,1.6521739130434783
ponisio_2017,1.9393939393939394,1.6363636363636365
ponisio_2017,1.728813559322034,1.3846153846153846
ponisio_2017,1.7647058823529411,1.4285714285714286
ponisio_2017,1.793103448275862,1.3846153846153846
ponisio_2017,1.7297297297297298,1.3333333333333333
ponisio_2017,1.803921568627451,1.5238095238095237
ponisio_2017,1.7,1.2173913043478262
ponisio_2017,1.7714285714285714,1.4285714285714286
ponisio_2017,1.9076923076923078,1.25
ponisio_2017,1.6666666666666667,1.3125
ponisio_2017,1.71875,1.4
ponisio_2017,1.8630136986301369,1.5
ponisio_2017,1.7,1.3076923076923077
ponisio_2017,1.7647058823529411,1.36
ponisio_2017,1.5844155844155845,1.2
ponisio_2017,1.8245614035087718,1.2857142857142858
ponisio_2017,1.8695652173913044,1.1428571428571428
ponisio_2017,1.7647058823529411,1.2
ponisio_2017,1.84375,1.411764705882353
ponisio_2017,1.7037037037037037,1.3043478260869565
ponisio_2017,1.625,1.1111111111111112
ponisio_2017,1.7419354838709677,1.4285714285714286
